Codigo;nombre;unidad;Nombre de la Bodega;Ubicacion;id bodega;id minimo y maximo ;Saldo;Costo ;Lote;TOTAL
001-003-00181;Etiqueta Grande Ginger Cider;Unidad;Paseo;NULL;4;NULL;8,00;0,04;NULL;0,32
001-003-00182;Etiqueta Grande Midnight Almond;Unidad;Paseo;NULL;4;NULL;25,00;0,04;NULL;1
001-003-00183;Etiqueta Grande Orange Blossom;Unidad;Paseo;NULL;4;NULL;31,00;0,04;NULL;1,24
001-003-00184;Etiqueta Grande Majestic Pu-Erh;Unidad;Paseo;NULL;4;NULL;16,00;0,04;NULL;0,64
001-003-00185;Etiqueta Grande Citrus Matcha;Unidad;Paseo;NULL;4;NULL;18,00;0,04;NULL;0,72
001-003-00186;Etiqueta Grande Rooibos Organico;Unidad;Paseo;NULL;4;NULL;16,00;0,04;NULL;0,64
001-003-00187;Etiqueta Grande Provence Rooibos;Unidad;Paseo;NULL;4;NULL;8,00;0,04;NULL;0,32
001-003-00188;Etiqueta Grande Oolong Cherry Rose;Unidad;Paseo;NULL;4;NULL;6,00;0,04;NULL;0,24
001-003-00189;Etiqueta Grande Oolong;Unidad;Paseo;NULL;4;NULL;7,00;0,04;NULL;0,28
001-003-00190;Etiqueta Grande Sencha Organico;Unidad;Paseo;NULL;4;NULL;20,00;0,04;NULL;0,8
001-003-00191;Etiqueta Grande Cherry Rose;Unidad;Paseo;NULL;4;NULL;20,00;0,04;NULL;0,8
001-003-00192;Etiqueta Grande Jamaica Green Tea;Unidad;Paseo;NULL;4;NULL;10,00;0,04;NULL;0,4
001-003-00193;Etiqueta Grande Mint Green;Unidad;Paseo;NULL;4;NULL;9,00;0,04;NULL;0,36
001-003-00194;Etiqueta Grande Piña Green Tea;Unidad;Paseo;NULL;4;NULL;20,00;0,04;NULL;0,8
001-003-00195;Etiqueta Grande Strawberry Green Tea;Unidad;Paseo;NULL;4;NULL;11,00;0,04;NULL;0,44
001-003-00196;Etiqueta Grande Chocolate Mint;Unidad;Paseo;NULL;4;NULL;17,00;0,04;NULL;0,68
001-003-00197;Etiqueta Grande Black Mango;Unidad;Paseo;NULL;4;NULL;10,00;0,04;NULL;0,4
001-003-00198;Etiqueta Grande Black Peach;Unidad;Paseo;NULL;4;NULL;18,00;0,04;NULL;0,72
001-003-00199;Etiqueta Grande Te Negro;Unidad;Paseo;NULL;4;NULL;23,00;0,04;NULL;0,92
001-003-00200;Etiqueta Grande English Breakfast;Unidad;Paseo;NULL;4;NULL;4,00;0,04;NULL;0,16
001-003-00201;Etiqueta Grande Earl Grey;Unidad;Paseo;NULL;4;NULL;12,00;0,04;NULL;0,48
001-003-00202;Etiqueta Grande Vainilla Chai;Unidad;Paseo;NULL;4;NULL;7,00;0,04;NULL;0,28
001-003-00203;Etiqueta Grande Flores De Jazmin;Unidad;Paseo;NULL;4;NULL;8,00;0,04;NULL;0,32
001-003-00204;Etiqueta Grande Strawberry Rose Mint;Unidad;Paseo;NULL;4;NULL;28,00;0,04;NULL;1,12
001-003-00205;Etiqueta Grande Rosas;Unidad;Paseo;NULL;4;NULL;6,00;0,04;NULL;0,24
001-003-00206;Etiqueta Grande Lemon Ginger;Unidad;Paseo;NULL;4;NULL;9,00;0,04;NULL;0,36
001-003-00207;Etiqueta Grande Chamomile Lavender Y Roses;Unidad;Paseo;NULL;4;NULL;7,00;0,04;NULL;0,28
001-003-00208;Etiqueta Grande Butterfly Pea;Unidad;Paseo;NULL;4;NULL;16,00;0,04;NULL;0,64
001-003-00209;Etiqueta  Grande Puerh;Unidad;Paseo;NULL;4;NULL;19,00;0,04;NULL;0,76
001-003-00210;Etiqueta Grande Tè Blanco Pai Mu Tan;Unidad;Paseo;NULL;4;NULL;12,00;0,04;NULL;0,48
001-003-00211;Etiqueta Grande Puerh Capuccino;Unidad;Paseo;NULL;4;NULL;28,00;0,04;NULL;1,12
001-003-00212;Etiqueta Grande Detox Tea;Unidad;Paseo;NULL;4;NULL;18,00;0,04;NULL;0,72
001-003-00213;Etiqueta Grande Casablanca;Unidad;Paseo;NULL;4;NULL;13,00;0,04;NULL;0,52
001-003-00214;Etiqueta Grande Bingoblueberry;Unidad;Paseo;NULL;4;NULL;7,00;0,04;NULL;0,28
