Codigo;nombre;unidad;Nombre de la Bodega;Ubicacion;id bodega;id minimo y maximo ;Saldo;Costo ;Lote;TOTAL
001-003-00058;Funda Zipper Transparente Grande 9x13;Unidad;Jardin;NULL;3;NULL;0,00;0,1250;NULL;0
001-003-00059;Funda Zipper Transparente Mediana 8x9,5;Unidad;Jardin;NULL;3;NULL;0,00;0,0780;NULL;0
001-003-00060;Funda Zipper Transparente Pequena 5,5x7;Unidad;Jardin;NULL;3;NULL;0,00;0,0480;NULL;0
001-003-00061;Funda Negra Kfc;Unidad;Jardin;NULL;3;NULL;0,00;0,6100;NULL;0
001-003-00062;Funda Kraft 10 X 18;Unidad;Jardin;NULL;3;NULL;0,00;0,1100;NULL;0
001-003-00063;Funda Kraft Matcha 13 X 21;Unidad;Jardin;NULL;3;NULL;0,00;0,1100;NULL;0
001-003-00064;Funda Plateada 25x44;Unidad;Jardin;NULL;3;NULL;0,00;0,5900;NULL;0
001-003-00065;Funda Plateada 19x27;Unidad;Jardin;NULL;3;NULL;0,00;0,1600;NULL;0
001-003-00066;Funda Transparente 13x21;Unidad;Jardin;NULL;3;NULL;0,00;0,0900;NULL;0
001-003-00067;Funda Transparente 10x18;Unidad;Jardin;NULL;3;NULL;0,00;0,0800;NULL;0
001-003-00068;Funda Tisana Frutos Rojos;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00069;Funda Tisana Naranja;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00070;Funda Tisana Manzana;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00071;Funda Tisana Pina;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00072;Piramides Tippytea;Unidad;Jardin;NULL;3;NULL;0,00;0,2300;NULL;0
001-003-00073;Rollos Para Sachets Nuevos Amarillos Tippytea;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00074;Rollos  Zebra 64x102 (1 Fila);Unidad;Jardin;NULL;3;NULL;0,00;0,0088;NULL;0
001-003-00075;Rollos Zebra 25x40 (3 Filas);Unidad;Jardin;NULL;3;NULL;0,00;0,0002;NULL;0
001-003-00076;Rollos Zebra 15x32 (2 Filas);Unidad;Jardin;NULL;3;NULL;0,00;0,0003;NULL;0
001-003-00077;Rollos Impresora 60 X 15;Unidad;Jardin;NULL;3;NULL;0,00;0,0040;NULL;0
001-003-00078;Rollos Impresora 3x1;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00079;Rollos Impresora 3x 2;Unidad;Jardin;NULL;3;NULL;0,00;0,1034;NULL;0
001-003-00080;Rollos Impresora 4 X 3;Unidad;Jardin;NULL;3;NULL;0,00;0,0880;NULL;0
001-003-00081;Rollos Impresora 3x 5;Unidad;Jardin;NULL;3;NULL;0,00;0,0600;NULL;0
001-003-00082;Rollos Impresora 4x 6;Unidad;Jardin;NULL;3;NULL;0,00;0,0500;NULL;0
001-003-00083;Rollos Impresora 2x 2;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00084;Rollos Tippytea;Unidad;Jardin;NULL;3;NULL;0,00;0,0130;NULL;0
001-003-00085;Rollos Pads 20cm;Unidad;Jardin;NULL;3;NULL;0,00;11,7700;NULL;0
001-003-00086;Rollos Pads 12cm;Unidad;Jardin;NULL;3;NULL;0,00;18,0900;NULL;0
001-003-00087;Rollos Tag Blancos;Unidad;Jardin;NULL;3;NULL;0,00;6,9700;NULL;0
001-003-00088;Rollo De Nylon Sin Tag;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00089;Rollo Kraft Maquina Nueva;Unidad;Jardin;NULL;3;NULL;0,00;7,4400;NULL;0
001-003-00090;Rollo Blanco Maquina Nueva;Unidad;Jardin;NULL;3;NULL;0,00;6,9400;NULL;0
001-003-00091;Rollo Hilo De Algodon;Unidad;Jardin;NULL;3;NULL;0,00;6,9400;NULL;0
001-003-00092;Rollo Fiorana Kraft;Unidad;Jardin;NULL;3;NULL;0,00;7,4400;NULL;0
001-003-00093;Rollo Fiorana Rojo;Unidad;Jardin;NULL;3;NULL;0,00;7,4400;NULL;0
001-003-00094;Rollo Generico Fiorana;Unidad;Jardin;NULL;3;NULL;0,00;6,9700;NULL;0
001-003-00095;Rollo Sweet And Coffe;Unidad;Jardin;NULL;3;NULL;0,00;0,0140;NULL;0
001-003-00096;Sobres Plasticos Tizanas;Unidad;Jardin;NULL;3;NULL;0,00;0,0180;NULL;0
001-003-00097;Tea Collection Tapa Transparente;Unidad;Jardin;NULL;3;NULL;0,00;0,0000;NULL;0
001-003-00098;Tea Collection Base Azul;Unidad;Jardin;NULL;3;NULL;0,00;0,0000;NULL;0
001-003-00099;Tubos Acetato Para Latita X8;Unidad;Jardin;NULL;3;NULL;0,00;4,5000;NULL;0
001-003-00100;Tubos Acetato Para Latita X4;Unidad;Jardin;NULL;3;NULL;0,00;6,5000;NULL;0
001-003-00101;Caja Aromatica Vacia;Unidad;Jardin;NULL;3;NULL;0,00;0,1300;NULL;0
001-003-00102;Caja Aromatica Flores De Manzanilla;Unidad;Jardin;NULL;3;NULL;0,00;0,1300;NULL;0
001-003-00103;Caja Aromatica Hierbabuena;Unidad;Jardin;NULL;3;NULL;0,00;0,1300;NULL;0
001-003-00104;Doypac Vacio;Unidad;Jardin;NULL;3;NULL;0,00;0,2300;NULL;0
001-003-00105;Doypac Lemon Ginger;Unidad;Jardin;NULL;3;NULL;0,00;0,2300;NULL;0
001-003-00106;Doypac Chamomile;Unidad;Jardin;NULL;3;NULL;0,00;0,2300;NULL;0
001-003-00107;Doypac Berry Berry;Unidad;Jardin;NULL;3;NULL;0,00;0,2300;NULL;0
001-003-00108;Funda Amarilla 50 Gr Matcha Culinario;Unidad;Jardin;NULL;3;NULL;0,00;0,3400;NULL;0
001-003-00109;Funda Amarilla 50 Gr Pink Matcha;Unidad;Jardin;NULL;3;NULL;0,00;0,3400;NULL;0
001-003-00110;Funda Amarilla 100 Gr Chai Latte Mix;Unidad;Jardin;NULL;3;NULL;0,00;0,3100;NULL;0
001-003-00111;Funda Amarilla 100 Gr Pink Lemonade;Unidad;Jardin;NULL;3;NULL;0,00;0,3100;NULL;0
001-003-00112;Funda Amarilla 100 Gr Te Negro Y Limon;Unidad;Jardin;NULL;3;NULL;0,00;0,3400;NULL;0
001-003-00113;Lata Para Matcha Colores  30gr;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00114;Etiquetas Aromaticas Anis;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00115;Etiquetas Aromaticas Cedron;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00116;Etiquetas Aromaticas Flores De Manzanilla;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00117;Etiquetas Aromaticas Guayusa;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00118;Etiquetas Aromaticas Hierbabuena;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00119;Etiquetas Aromaticas Hierbaluisa;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00120;Etiquetas Aromaticas Manzanilla Y Miel;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00121;Etiquetas Aromaticas Menta;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00122;Etiquetas Aromaticas Toronjil;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00123;Etiquetas Doypac Chamomille;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00124;Etiquetas Doypac Earl Grey;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00125;Etiquetas Doypac Green Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00126;Etiquetas Doypac Lemon Ginger;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00127;Etiquetas Doypac Strawberry;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00128;Etiquetas Latas Atix Blend;Unidad;Jardin;NULL;3;NULL;0,00;0,1400;NULL;0
001-003-00129;Etiquetas Latas Amarillas Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0200;NULL;0
001-003-00130;Etiquetas Latas Berry Berry Amarillas Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0500;NULL;0
001-003-00131;Etiquetas Latas Chamomille Amarilla Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0500;NULL;0
001-003-00132;Etiquetas Latas Cosmic Blend;Unidad;Jardin;NULL;3;NULL;0,00;0,1100;NULL;0
001-003-00133;Etiquetas Latas Cyril Nuit The Noel;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00134;Etiquetas Latas Earl Grey Amarilla Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00135;Etiquetas Latas Green Tea Amarilla Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0100;NULL;0
001-003-00136;Etiquetas Latas Holiday Blend 10 Anos;Unidad;Jardin;NULL;3;NULL;0,00;0,0100;NULL;0
001-003-00137;Etiquetas Latas Infusion Tartelle Mandarine;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00138;Etiquetas Latas Infusion Infusion Coquelicot;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00139;Etiquetas Latas Infusion Mademoiselle;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00140;Etiquetas Latas Infusion Miss Elissa;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00141;Etiquetas Latas Infusion The Les Jardins De La Reine;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00142;Etiquetas Latas Infusion The Ophir;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00143;Etiquetas Latas Infusion The Angel Y Demon;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00144;Etiquetas Latas Infusion The Au Coeur De Paris;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00145;Etiquetas Latas Infusion The Les Contrairies;Unidad;Jardin;NULL;3;NULL;0,00;0,4600;NULL;0
001-003-00146;Etiquetas Latas Legacy Blend 10 Anos;Unidad;Jardin;NULL;3;NULL;0,00;0,1300;NULL;0
001-003-00147;Etiquetas Latas Lemon Ginger Amarilla Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0500;NULL;0
001-003-00148;Etiquetas Latas Natural Vitality;Unidad;Jardin;NULL;3;NULL;0,00;0,0500;NULL;0
001-003-00149;Etiquetas Latas Strawberry Amarilla Delgada;Unidad;Jardin;NULL;3;NULL;0,00;0,0100;NULL;0
001-003-00150;Etiquetas Latas Arquitectura Sostenible;Unidad;Jardin;NULL;3;NULL;0,00;0,9200;NULL;0
001-003-00151;Etiquetas Latas Menta Sandia;Unidad;Jardin;NULL;3;NULL;0,00;0,0900;NULL;0
001-003-00152;Frascos Pequenos Bubble Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,2400;NULL;0
001-003-00153;Cajas Fiorana;Unidad;Jardin;NULL;3;NULL;0,00;0,4300;NULL;0
001-003-00154;Mangas Calendario Amarilla;Unidad;Jardin;NULL;3;NULL;0,00;1,0000;NULL;0
001-003-00155;Mangas Calendario Colores;Unidad;Jardin;NULL;3;NULL;0,00;0,8000;NULL;0
001-003-00156;Fajillas Jamaica Berries;Unidad;Jardin;NULL;3;NULL;0,00;0,0100;NULL;0
001-003-00157;Fajillas Lemon Black Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0100;NULL;0
001-003-00158;Fajillas Lemon Ginger;Unidad;Jardin;NULL;3;NULL;0,00;0,0100;NULL;0
001-003-00160;Fajillas Rooibos Mango;Unidad;Jardin;NULL;3;NULL;0,00;0,0700;NULL;0
001-003-00161;Fajillas White Tea Rose;Unidad;Jardin;NULL;3;NULL;0,00;0,0700;NULL;0
001-003-00162;Fajas;Unidad;Jardin;NULL;3;NULL;0,00;0,2600;NULL;0
001-003-00163;Cartones 178314 (71 Cajas Grandes);Unidad;Jardin;NULL;3;NULL;0,00;1,4100;NULL;0
001-003-00164;Cartones 178314 (61);Unidad;Jardin;NULL;3;NULL;0,00;0,5600;NULL;0
001-003-00165;Cartones 189771 (81 );Unidad;Jardin;NULL;3;NULL;0,00;1,1300;NULL;0
001-003-00166;Cartones 188399 (51 );Unidad;Jardin;NULL;3;NULL;0,00;0,5300;NULL;0
001-003-00167;Maquila Doypack Every Express;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00168;Etiqueta Grande Black Sunshine;Unidad;Jardin;NULL;3;NULL;17,00;0,0400;NULL;0,68
001-003-00169;Etiqueta Grande Creamy Noir;Unidad;Jardin;NULL;3;NULL;14,00;0,0400;NULL;0,56
001-003-00170;Etiqueta Grande Caramelo Supreme;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00171;Etiqueta Grande Black Velvet;Unidad;Jardin;NULL;3;NULL;13,00;0,0400;NULL;0,52
001-003-00172;Etiqueta Grande Lucky Mango;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00173;Etiqueta Grande Tilo Lemon;Unidad;Jardin;NULL;3;NULL;9,00;0,0400;NULL;0,36
001-003-00174;Etiqueta Grande Red Seduction;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00175;Etiqueta Grande Bubbly Oolong;Unidad;Jardin;NULL;3;NULL;7,00;0,0400;NULL;0,28
001-003-00176;Etiqueta Grande Pineapple Mint;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00177;Etiqueta Grande Cotton Candid;Unidad;Jardin;NULL;3;NULL;5,00;0,0400;NULL;0,2
001-003-00178;Etiqueta Grande Flower Lullaby;Unidad;Jardin;NULL;3;NULL;12,00;0,0400;NULL;0,48
001-003-00179;Etiqueta Grande Amaranto Spice;Unidad;Jardin;NULL;3;NULL;16,00;0,0400;NULL;0,64
001-003-00180;Etiqueta Grande Ruby Tangerine;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00181;Etiqueta Grande Ginger Cider;Unidad;Jardin;NULL;3;NULL;15,00;0,0400;NULL;0,6
001-003-00182;Etiqueta Grande Midnight Almond;Unidad;Jardin;NULL;3;NULL;15,00;0,0400;NULL;0,6
001-003-00183;Etiqueta Grande Orange Blossom;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00184;Etiqueta Grande Majestic Pu-Erh;Unidad;Jardin;NULL;3;NULL;25,00;0,0400;NULL;1
001-003-00185;Etiqueta Grande Citrus Matcha;Unidad;Jardin;NULL;3;NULL;5,00;0,0400;NULL;0,2
001-003-00186;Etiqueta Grande Rooibos Organico;Unidad;Jardin;NULL;3;NULL;9,00;0,0400;NULL;0,36
001-003-00187;Etiqueta Grande Provence Rooibos;Unidad;Jardin;NULL;3;NULL;11,00;0,0400;NULL;0,44
001-003-00188;Etiqueta Grande Oolong Cherry Rose;Unidad;Jardin;NULL;3;NULL;9,00;0,0400;NULL;0,36
001-003-00189;Etiqueta Grande Oolong;Unidad;Jardin;NULL;3;NULL;6,00;0,0400;NULL;0,24
001-003-00190;Etiqueta Grande Sencha Organico;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00191;Etiqueta Grande Cherry Rose;Unidad;Jardin;NULL;3;NULL;9,00;0,0400;NULL;0,36
001-003-00192;Etiqueta Grande Jamaica Green Tea;Unidad;Jardin;NULL;3;NULL;22,00;0,0400;NULL;0,88
001-003-00193;Etiqueta Grande Mint Green;Unidad;Jardin;NULL;3;NULL;11,00;0,0400;NULL;0,44
001-003-00194;Etiqueta Grande Piña Green Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00195;Etiqueta Grande Strawberry Green Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00196;Etiqueta Grande Chocolate Mint;Unidad;Jardin;NULL;3;NULL;4,00;0,0400;NULL;0,16
001-003-00197;Etiqueta Grande Black Mango;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00198;Etiqueta Grande Black Peach;Unidad;Jardin;NULL;3;NULL;7,00;0,0400;NULL;0,28
001-003-00199;Etiqueta Grande Te Negro;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00200;Etiqueta Grande English Breakfast;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00201;Etiqueta Grande Earl Grey;Unidad;Jardin;NULL;3;NULL;5,00;0,0400;NULL;0,2
001-003-00202;Etiqueta Grande Vainilla Chai;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00203;Etiqueta Grande Flores De Jazmin;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00204;Etiqueta Grande Strawberry Rose Mint;Unidad;Jardin;NULL;3;NULL;11,00;0,0400;NULL;0,44
001-003-00205;Etiqueta Grande Rosas;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00206;Etiqueta Grande Lemon Ginger;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00207;Etiqueta Grande Chamomile Lavender Y Roses;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00208;Etiqueta Grande Butterfly Pea;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00209;Etiqueta  Grande Puerh;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00210;Etiqueta Grande Tè Blanco Pai Mu Tan;Unidad;Jardin;NULL;3;NULL;16,00;0,0400;NULL;0,64
001-003-00211;Etiqueta Grande Puerh Capuccino;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00212;Etiqueta Grande Detox Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00213;Etiqueta Grande Casablanca;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00214;Etiqueta Grande Bingoblueberry;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00215;Etiqueta Grande Orange Jamaica;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00216;Etiqueta Grande Berry Berry;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00217;Etiqueta Grande Cranberry Apple;Unidad;Jardin;NULL;3;NULL;9,00;0,0400;NULL;0,36
001-003-00218;Etiqueta Grande Strawberry Kiwi;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00219;Etiqueta Grande Mix Frutal;Unidad;Jardin;NULL;3;NULL;10,00;0,0400;NULL;0,4
001-003-00220;Etiqueta Grande Tutti Frutti;Unidad;Jardin;NULL;3;NULL;13,00;0,0400;NULL;0,52
001-003-00221;Etiqueta Grande Sandia;Unidad;Jardin;NULL;3;NULL;12,00;0,0400;NULL;0,48
001-003-00222;Etiqueta Grande Paradiso Peach;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00223;Etiqueta Grande  Mercedes Apple Spice;Unidad;Jardin;NULL;3;NULL;12,00;0,0400;NULL;0,48
001-003-00224;Etiqueta Grande Tropical Fruit;Unidad;Jardin;NULL;3;NULL;13,00;0,0400;NULL;0,52
001-003-00225;Etiqueta Grande Guayusa;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00226;Etiqueta Grande Black Guayusa Y Chocolate;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00227;Etiqueta Grande Guayusa Y Mortiño;Unidad;Jardin;NULL;3;NULL;5,00;0,0400;NULL;0,2
001-003-00228;Etiqueta Grande Black Guayusa;Unidad;Jardin;NULL;3;NULL;15,00;0,0400;NULL;0,6
001-003-00229;Etiqueta Grande Lavanda;Unidad;Jardin;NULL;3;NULL;2,00;0,0400;NULL;0,08
001-003-00230;Etiqueta Grande Mate Y Guayusa Citrus;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00231;Etiqueta Grande Orange Cocoa;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00232;Etiqueta Grande Canela Y Rooibos;Unidad;Jardin;NULL;3;NULL;11,00;0,0400;NULL;0,44
001-003-00233;Etiqueta Grande Rooibos Y Pera;Unidad;Jardin;NULL;3;NULL;13,00;0,0400;NULL;0,52
001-003-00234;Etiqueta Grande Sunshine Lemon;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00235;Etiqueta Grande Banana Republic;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00236;Etiqueta Grande Oolong Grape;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00237;Etiqueta Grande Tè Verde Y Jazmìn;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00238;Etiqueta Grande Agua De Azares;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00239;Etiqueta Pequena Christmas Blend;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00240;Etiqueta Pequena Guayusa Tropical;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00241;Etiqueta Grande Aqua De Rosa;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00242;Etiqueta Grande Sakura;Unidad;Jardin;NULL;3;NULL;7,00;0,0400;NULL;0,28
001-003-00243;Etiqueta Grande Menta;Unidad;Jardin;NULL;3;NULL;17,00;0,0400;NULL;0,68
001-003-00244;Etiqueta Grande Blueberry Temtptacion;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00245;Etiqueta Grande Turucucho;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00246;Etiqueta Grande Cedron;Unidad;Jardin;NULL;3;NULL;15,00;0,0400;NULL;0,6
001-003-00247;Etiqueta Grande Manzanilla;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00248;Etiqueta Grande Divine Tea;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00249;Etiqueta Grande Focus Boost;Unidad;Jardin;NULL;3;NULL;7,00;0,0400;NULL;0,28
001-003-00250;Etiqueta Grande Moon Cycle;Unidad;Jardin;NULL;3;NULL;8,00;0,0400;NULL;0,32
001-003-00251;Etiqueta Grande  Digestive Blend;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00252;Etiqueta Grande Delta Night;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00253;Etiqueta Grande Caramel Dragon Fruit;Unidad;Jardin;NULL;3;NULL;3,00;0,0400;NULL;0,12
001-003-00254;Etiqueta Grande Sandia Y Menta;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00255;Etiqueta Pequena Digestive Blend;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00256;Etiqueta Pequena Moon Cycle;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00257;Etiqueta Pequena Delta Nigth;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00258;Etiqueta Pequena Focus Boost;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00259;Etiqueta Pequena Divine Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00260;Etiqueta Navidad Mint Green;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00261;Etiqueta Grande Hawaiian Colada;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00262;Etiqueta Navidad Vainilla Chai;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00263;Etiqueta Navidad Christmas Blend;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00264;Etiqueta Navidad Earl Grey;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00265;Etiqueta Navidad Chocolate Mint;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00266;Etiqueta Navidad Cherry Rose Green Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00267;Etiqueta Navidad Bubbly Oolong;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00268;Etiqueta Navidad Berry Berry;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00269;Etiqueta Navidad Cranberry;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00270;Etiqueta Navidad Bingo Blueberry;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00271;Etiqueta Navidad Casablanca;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00272;Etiqueta Navidad Cotton Candid;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00273;Etiqueta Navidad Guayusa Y Chocolate;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00274;Etiqueta Navidad Lucky Mango;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00275;Etiqueta Navidad Red Seduction;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00276;Etiqueta Navidad Milky Oolong;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00277;Etiqueta Navidad Creamy Noir;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00278;Etiqueta Navidad Lemon Ginger;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00279;Etiqueta Navidad Provence;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00280;Etiqueta Navidad Orange Cocoa;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00281;Etiqueta Navidad Pineapple Mint;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00282;Etiqueta Navidad Rosaline Night;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00283;Etiqueta Sakura Cherry Blossom;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00284;Etiqueta Grande Black Blueberry;Unidad;Jardin;NULL;3;NULL;7,00;0,0400;NULL;0,28
001-003-00285;Etiqueta Navidad Chamomile Lavender & Roses;Unidad;Jardin;NULL;3;NULL;0,00;0,0400;NULL;0
001-003-00286;Funda Grande Cafe Chopping Bag;Unidad;Jardin;NULL;3;NULL;74,00;0,6000;NULL;44,4
001-003-00287;Etiqueta Pequena Oolong;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00288;Etiqueta Pequena Piña Green Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00289;Etiqueta Pequena Strawberry Green Tea;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
001-003-00290;Etiqueta Pequena English Breakfast;Unidad;Jardin;NULL;3;NULL;0,00;0,0300;NULL;0
